hostname,fullpath,filepath,drive,filename,fileextension,username
NC546YHJ,c:\Windows\System32\wercplsupport.dll,Windows\System32,c,wercplsupport.dll,dll,NT AUTHORITY\SYSTEM
NC546YHJ,c:\Windows\System32\drivers\netbt.sys,Windows\System32\drivers,c,netbt.sys,sys,NT AUTHORITY\SYSTEM
NC546YHJ,c:\Windows\System32\dhcpcore.dll,Windows\System32,c,dhcpcore.dll,dll,NT AUTHORITY\SYSTEM
NC546YHJ,c:\Windows\System32\cortanamapihelper.dll,Windows\System32,c,cortanamapihelper.dll,dll,NT AUTHORITY\SYSTEM
NC546YHJ,c:\program files (x86)\openoffice 4\program\shlxthdl\ooofilt.dll,program files (x86)\openoffice 4\program\shlxthdl,c,ooofilt.dll,dll,NT AUTHORITY\SYSTEM
NC546YHJ,C:\Windows\SysWOW64\mshta.exe,Windows\SysWOW64,C,mshta.exe,exe,NT AUTHORITY\SYSTEM
NC546YHJ,c:\Windows\System32\windows.networking.networkoperators.hotspotauthentication.dll,Windows\System32,c,windows.networking.networkoperators.hotspotauthentication.dll,dll,NT AUTHORITY\SYSTEM
NC546YHJ,c:\Windows\System32\msflacdecoder.dll,Windows\System32,c,msflacdecoder.dll,dll,NT AUTHORITY\SYSTEM
NC546YHJ,c:\Windows\System32\wlidsvc.dll,Windows\System32,c,wlidsvc.dll,dll,NT AUTHORITY\SYSTEM
NC546YHJ,c:\Windows\System32\nlasvc.dll,Windows\System32,c,nlasvc.dll,dll,NT AUTHORITY\SYSTEM
NC546YHJ,c:\Windows\System32\wbem\WMIPIPRT.dll,Windows\System32\wbem,c,WMIPIPRT.dll,dll,NT AUTHORITY\SYSTEM
NC546YHJ,c:\Windows\SysWOW64\smartscreenps.dll,Windows\SysWOW64,c,smartscreenps.dll,dll,NT AUTHORITY\SYSTEM
NC546YHJ,c:\Windows\System32\reportingcsp.dll,Windows\System32,c,reportingcsp.dll,dll,NT AUTHORITY\SYSTEM
NC546YHJ,c:\Windows\System32\shimgvw.dll,Windows\System32,c,shimgvw.dll,dll,NT AUTHORITY\SYSTEM
NC546YHJ,c:\Windows\System32\winmde.dll,Windows\System32,c,winmde.dll,dll,NT AUTHORITY\SYSTEM
NC546YHJ,c:\Windows\System32\cngprovider.dll,Windows\System32,c,cngprovider.dll,dll,NT AUTHORITY\SYSTEM
NC546YHJ,c:\program files\McAfee\MSK\msksrvr.dll,program files\McAfee\MSK,c,msksrvr.dll,dll,BUILTIN\Administrators
NC546YHJ,c:\Windows\System32\drivers\processr.sys,Windows\System32\drivers,c,processr.sys,sys,NT AUTHORITY\SYSTEM
NC546YHJ,c:\Windows\SysWOW64\msaatext.dll,Windows\SysWOW64,c,msaatext.dll,dll,NT AUTHORITY\SYSTEM
NC546YHJ,c:\Windows\SysWOW64\windows.gaming.input.dll,Windows\SysWOW64,c,windows.gaming.input.dll,dll,NT AUTHORITY\SYSTEM
NC546YHJ,c:\Windows\System32\drivers\tcpipreg.sys,Windows\System32\drivers,c,tcpipreg.sys,sys,NT AUTHORITY\SYSTEM
NC546YHJ,c:\Windows\System32\recovery.dll,Windows\System32,c,recovery.dll,dll,NT AUTHORITY\SYSTEM
NC546YHJ,c:\Windows\System32\VPNv2CSP.dll,Windows\System32,c,VPNv2CSP.dll,dll,NT AUTHORITY\SYSTEM
NC546YHJ,c:\Windows\SysWOW64\errordetailsupdate.dll,Windows\SysWOW64,c,errordetailsupdate.dll,dll,NT AUTHORITY\SYSTEM
NC546YHJ,c:\Windows\System32\windows.cortana.onecore.dll,Windows\System32,c,windows.cortana.onecore.dll,dll,NT AUTHORITY\SYSTEM
NC546YHJ,c:\program files\McAfee\webadvisor\x64\ieplugin.dll,program files\McAfee\webadvisor\x64,c,ieplugin.dll,dll,BUILTIN\Administrators
NC546YHJ,c:\Windows\System32\drivers\nvme.sys,Windows\System32\drivers,c,nvme.sys,sys,NT AUTHORITY\SYSTEM
NC546YHJ,c:\Windows\System32\Speech\Engines\TTS\msttsengine.dll,Windows\System32\Speech\Engines\TTS,c,msttsengine.dll,dll,NT AUTHORITY\SYSTEM
NC546YHJ,c:\Windows\System32\win32_deviceguard.dll,Windows\System32,c,win32_deviceguard.dll,dll,NT AUTHORITY\SYSTEM
NC546YHJ,c:\Windows\System32\bcastdvr.proxy.dll,Windows\System32,c,bcastdvr.proxy.dll,dll,NT AUTHORITY\SYSTEM
NC546YHJ,c:\Windows\System32\msdtctm.dll,Windows\System32,c,msdtctm.dll,dll,NT AUTHORITY\SYSTEM
NC546YHJ,c:\Windows\System32\winhttp.dll,Windows\System32,c,winhttp.dll,dll,NT AUTHORITY\SYSTEM
NC546YHJ,c:\Windows\System32\iasrad.dll,Windows\System32,c,iasrad.dll,dll,NT AUTHORITY\SYSTEM
NC546YHJ,c:\Windows\System32\drivers\winnat.sys,Windows\System32\drivers,c,winnat.sys,sys,NT AUTHORITY\SYSTEM
NC546YHJ,c:\Windows\SysWOW64\speech_onecore\Common\windows.speech.pal.desktop.dll,Windows\SysWOW64\speech_onecore\Common,c,windows.speech.pal.desktop.dll,dll,NT AUTHORITY\SYSTEM
NC546YHJ,c:\Windows\System32\win32appinventorycsp.dll,Windows\System32,c,win32appinventorycsp.dll,dll,NT AUTHORITY\SYSTEM
NC546YHJ,c:\Windows\System32\windows.security.authentication.web.core.dll,Windows\System32,c,windows.security.authentication.web.core.dll,dll,NT AUTHORITY\SYSTEM
NC546YHJ,c:\Windows\System32\driverstore\filerepository\compositebus.inf_amd64_a140581a8f8b58b7\compositebus.sys,Windows\System32\driverstore\filerepository\compositebus.inf_amd64_a140581a8f8b58b7,c,compositebus.sys,sys,NT AUTHORITY\SYSTEM
NC546YHJ,c:\Windows\System32\rpcrt4.dll,Windows\System32,c,rpcrt4.dll,dll,NT AUTHORITY\SYSTEM
NC546YHJ,c:\Windows\System32\wmpps.dll,Windows\System32,c,wmpps.dll,dll,NT AUTHORITY\SYSTEM
NC546YHJ,c:\Windows\System32\nlmgp.dll,Windows\System32,c,nlmgp.dll,dll,NT AUTHORITY\SYSTEM
NC546YHJ,c:\Windows\SysWOW64\inputswitch.dll,Windows\SysWOW64,c,inputswitch.dll,dll,NT AUTHORITY\SYSTEM
NC546YHJ,c:\Windows\SysWOW64\dispex.dll,Windows\SysWOW64,c,dispex.dll,dll,NT AUTHORITY\SYSTEM
NC546YHJ,c:\Windows\System32\cdp.dll,Windows\System32,c,cdp.dll,dll,NT AUTHORITY\SYSTEM
NC546YHJ,c:\Windows\System32\wbem\vsswmi.dll,Windows\System32\wbem,c,vsswmi.dll,dll,NT AUTHORITY\SYSTEM
NC546YHJ,c:\Windows\System32\IME\SHARED\imedicapiccps.dll,Windows\System32\IME\SHARED,c,imedicapiccps.dll,dll,NT AUTHORITY\SYSTEM
NC546YHJ,c:\Windows\System32\settingshandlers_signinoptions.dll,Windows\System32,c,settingshandlers_signinoptions.dll,dll,NT AUTHORITY\SYSTEM
NC546YHJ,c:\Windows\System32\drivers\storahci.sys,Windows\System32\drivers,c,storahci.sys,sys,NT AUTHORITY\SYSTEM
NC546YHJ,c:\Windows\System32\drivers\rdbss.sys,Windows\System32\drivers,c,rdbss.sys,sys,NT AUTHORITY\SYSTEM
NC546YHJ,c:\Windows\System32\speech_onecore\Engines\SR\spsrx_onecore.dll,Windows\System32\speech_onecore\Engines\SR,c,spsrx_onecore.dll,dll,NT AUTHORITY\SYSTEM
NC546YHJ,c:\Windows\System32\ucmhc.dll,Windows\System32,c,ucmhc.dll,dll,NT AUTHORITY\SYSTEM
NC546YHJ,c:\Windows\System32\cryptowinrt.dll,Windows\System32,c,cryptowinrt.dll,dll,NT AUTHORITY\SYSTEM
NC546YHJ,C:\Windows\System32\GdiPlus.dll,Windows\System32,C,GdiPlus.dll,dll,NT AUTHORITY\SYSTEM
NC546YHJ,C:\Windows\System32\kernel32.dll,Windows\System32,C,kernel32.dll,dll,NT AUTHORITY\SYSTEM
NC546YHJ,c:\Windows\System32\twext.dll,Windows\System32,c,twext.dll,dll,NT AUTHORITY\SYSTEM
NC546YHJ,c:\Program Files\Common Files\McAfee\Platform\mcuicfg.dll,Program Files\Common Files\McAfee\Platform,c,mcuicfg.dll,dll,BUILTIN\Administrators
NC546YHJ,c:\Windows\System32\mstsmmc.dll,Windows\System32,c,mstsmmc.dll,dll,NT AUTHORITY\SYSTEM
NC546YHJ,c:\Windows\System32\pcshellcommonproxystub.dll,Windows\System32,c,pcshellcommonproxystub.dll,dll,NT AUTHORITY\SYSTEM
NC546YHJ,c:\Windows\System32\pcsvdevice.dll,Windows\System32,c,pcsvdevice.dll,dll,NT AUTHORITY\SYSTEM
NC546YHJ,c:\Windows\System32\userenv.dll,Windows\System32,c,userenv.dll,dll,NT AUTHORITY\SYSTEM
NC546YHJ,c:\Windows\SysWOW64\wavemsp.dll,Windows\SysWOW64,c,wavemsp.dll,dll,NT AUTHORITY\SYSTEM
NC546YHJ,c:\Windows\System32\windows.applicationmodel.background.systemeventsbroker.dll,Windows\System32,c,windows.applicationmodel.background.systemeventsbroker.dll,dll,NT AUTHORITY\SYSTEM
NC546YHJ,c:\Windows\System32\lockscreencontent.dll,Windows\System32,c,lockscreencontent.dll,dll,NT AUTHORITY\SYSTEM
NC546YHJ,c:\Windows\System32\vds.exe,Windows\System32,c,vds.exe,exe,NT AUTHORITY\SYSTEM
NC546YHJ,c:\Windows\System32\drivers\ws2ifsl.sys,Windows\System32\drivers,c,ws2ifsl.sys,sys,NT AUTHORITY\SYSTEM
NC546YHJ,c:\Windows\System32\geolocation.dll,Windows\System32,c,geolocation.dll,dll,NT AUTHORITY\SYSTEM
NC546YHJ,c:\Windows\System32\smbhelperclass.dll,Windows\System32,c,smbhelperclass.dll,dll,NT AUTHORITY\SYSTEM
NC546YHJ,c:\Windows\System32\WfHC.dll,Windows\System32,c,WfHC.dll,dll,NT AUTHORITY\SYSTEM
NC546YHJ,c:\program files\McAfee\MPF\MpfSvc.dll,program files\McAfee\MPF,c,MpfSvc.dll,dll,BUILTIN\Administrators
NC546YHJ,c:\Program Files\McAfee\MPS\mpsmspap.dll,Program Files\McAfee\MPS,c,mpsmspap.dll,dll,BUILTIN\Administrators
NC546YHJ,c:\Windows\System32\quartz.dll,Windows\System32,c,quartz.dll,dll,NT AUTHORITY\SYSTEM
NC546YHJ,c:\Windows\SysWOW64\pid.dll,Windows\SysWOW64,c,pid.dll,dll,NT AUTHORITY\SYSTEM
NC546YHJ,c:\Windows\System32\drivers\npsvctrig.sys,Windows\System32\drivers,c,npsvctrig.sys,sys,NT AUTHORITY\SYSTEM
NC546YHJ,c:\Windows\System32\dot3mm.dll,Windows\System32,c,dot3mm.dll,dll,NT AUTHORITY\SYSTEM
NC546YHJ,C:\Windows\System32\msvcrt.dll,Windows\System32,C,msvcrt.dll,dll,NT AUTHORITY\SYSTEM
NC546YHJ,c:\Program Files\McAfee\MSC\McDBMgr.dll,Program Files\McAfee\MSC,c,McDBMgr.dll,dll,BUILTIN\Administrators
NC546YHJ,c:\Windows\System32\sharedstartmodelshim.dll,Windows\System32,c,sharedstartmodelshim.dll,dll,NT AUTHORITY\SYSTEM
NC546YHJ,c:\Windows\System32\prnfldr.dll,Windows\System32,c,prnfldr.dll,dll,NT AUTHORITY\SYSTEM
NC546YHJ,c:\Windows\System32\mprdim.dll,Windows\System32,c,mprdim.dll,dll,NT AUTHORITY\SYSTEM
NC546YHJ,c:\Windows\System32\licmgr10.dll,Windows\System32,c,licmgr10.dll,dll,NT AUTHORITY\SYSTEM
NC546YHJ,c:\Windows\System32\portabledeviceclassextension.dll,Windows\System32,c,portabledeviceclassextension.dll,dll,NT AUTHORITY\SYSTEM
NC546YHJ,c:\Windows\System32\drivers\megasas2i.sys,Windows\System32\drivers,c,megasas2i.sys,sys,NT AUTHORITY\SYSTEM
NC546YHJ,c:\Windows\System32\certprop.dll,Windows\System32,c,certprop.dll,dll,NT AUTHORITY\SYSTEM
NC546YHJ,c:\Windows\System32\msctfui.dll,Windows\System32,c,msctfui.dll,dll,NT AUTHORITY\SYSTEM
NC546YHJ,c:\Windows\System32\notificationobjfactory.dll,Windows\System32,c,notificationobjfactory.dll,dll,NT AUTHORITY\SYSTEM
NC546YHJ,c:\Windows\System32\drivers\dam.sys,Windows\System32\drivers,c,dam.sys,sys,NT AUTHORITY\SYSTEM
NC546YHJ,c:\Windows\SysWOW64\scrobj.dll,Windows\SysWOW64,c,scrobj.dll,dll,NT AUTHORITY\SYSTEM
NC546YHJ,c:\Windows\System32\sysmon.ocx,Windows\System32,c,sysmon.ocx,ocx,NT AUTHORITY\SYSTEM
NC546YHJ,c:\Windows\System32\msspellcheckingfacility.dll,Windows\System32,c,msspellcheckingfacility.dll,dll,NT AUTHORITY\SYSTEM
NC546YHJ,c:\Windows\System32\sharedstartmodel.dll,Windows\System32,c,sharedstartmodel.dll,dll,NT AUTHORITY\SYSTEM
NC546YHJ,c:\Windows\System32\mstscax.dll,Windows\System32,c,mstscax.dll,dll,NT AUTHORITY\SYSTEM
NC546YHJ,c:\Windows\System32\lfsvc.dll,Windows\System32,c,lfsvc.dll,dll,NT AUTHORITY\SYSTEM
NC546YHJ,c:\Windows\System32\settingshandlers_nt.dll,Windows\System32,c,settingshandlers_nt.dll,dll,NT AUTHORITY\SYSTEM
NC546YHJ,c:\Windows\SysWOW64\dlnashext.dll,Windows\SysWOW64,c,dlnashext.dll,dll,NT AUTHORITY\SYSTEM
NC546YHJ,c:\Windows\System32\TabSvc.dll,Windows\System32,c,TabSvc.dll,dll,NT AUTHORITY\SYSTEM
NC546YHJ,c:\Windows\System32\drivers\mssmbios.sys,Windows\System32\drivers,c,mssmbios.sys,sys,NT AUTHORITY\SYSTEM
NC546YHJ,c:\Windows\System32\windows.devices.custom.ps.dll,Windows\System32,c,windows.devices.custom.ps.dll,dll,NT AUTHORITY\SYSTEM
NC546YHJ,c:\Windows\System32\authui.dll,Windows\System32,c,authui.dll,dll,NT AUTHORITY\SYSTEM
NC546YHJ,c:\Windows\System32\dscproxy.dll,Windows\System32,c,dscproxy.dll,dll,NT AUTHORITY\SYSTEM
NC546YHJ,c:\Windows\System32\drivers\elxfcoe.sys,Windows\System32\drivers,c,elxfcoe.sys,sys,NT AUTHORITY\SYSTEM
NC546YHJ,c:\Windows\System32\keyworddetectormsftsidadapter.dll,Windows\System32,c,keyworddetectormsftsidadapter.dll,dll,NT AUTHORITY\SYSTEM
NC546YHJ,c:\Windows\System32\mpeval.dll,Windows\System32,c,mpeval.dll,dll,NT AUTHORITY\SYSTEM
NC546YHJ,c:\Windows\System32\printfilterpipelineprxy.dll,Windows\System32,c,printfilterpipelineprxy.dll,dll,NT AUTHORITY\SYSTEM
NC546YHJ,c:\Windows\System32\inputmethod\SHARED\IHDS.DLL,Windows\System32\inputmethod\SHARED,c,IHDS.DLL,DLL,NT AUTHORITY\SYSTEM
NC546YHJ,c:\Windows\System32\certenroll.dll,Windows\System32,c,certenroll.dll,dll,NT AUTHORITY\SYSTEM
NC546YHJ,c:\Windows\System32\FSClient.dll,Windows\System32,c,FSClient.dll,dll,NT AUTHORITY\SYSTEM
NC546YHJ,c:\Windows\System32\inputmethod\SHARED\imesystraymenu.dll,Windows\System32\inputmethod\SHARED,c,imesystraymenu.dll,dll,NT AUTHORITY\SYSTEM
NC546YHJ,c:\Windows\SysWOW64\eapahost.dll,Windows\SysWOW64,c,eapahost.dll,dll,NT AUTHORITY\SYSTEM
NC546YHJ,c:\Windows\System32\ipsmsnap.dll,Windows\System32,c,ipsmsnap.dll,dll,NT AUTHORITY\SYSTEM
NC546YHJ,c:\Windows\SysWOW64\Faultrep.dll,Windows\SysWOW64,c,Faultrep.dll,dll,NT AUTHORITY\SYSTEM
NC546YHJ,c:\Windows\System32\hhctrl.ocx,Windows\System32,c,hhctrl.ocx,ocx,NT AUTHORITY\SYSTEM
NC546YHJ,c:\Windows\System32\drivers\iaStorV.sys,Windows\System32\drivers,c,iaStorV.sys,sys,NT AUTHORITY\SYSTEM
NC546YHJ,C:\Windows\SysWOW64\coml2.dll,Windows\SysWOW64,C,coml2.dll,dll,NT AUTHORITY\SYSTEM
NC546YHJ,c:\Windows\System32\wephostsvc.dll,Windows\System32,c,wephostsvc.dll,dll,NT AUTHORITY\SYSTEM
NC546YHJ,c:\Windows\SysWOW64\fdWSD.dll,Windows\SysWOW64,c,fdWSD.dll,dll,NT AUTHORITY\SYSTEM
NC546YHJ,c:\Windows\System32\puiapi.dll,Windows\System32,c,puiapi.dll,dll,NT AUTHORITY\SYSTEM
NC546YHJ,c:\Windows\System32\drivers\ql2300i.sys,Windows\System32\drivers,c,ql2300i.sys,sys,NT AUTHORITY\SYSTEM
NC546YHJ,c:\Windows\System32\itss.dll,Windows\System32,c,itss.dll,dll,NT AUTHORITY\SYSTEM
NC546YHJ,c:\Windows\SysWOW64\rundll32.exe,Windows\SysWOW64,c,rundll32.exe,exe,NT AUTHORITY\SYSTEM
NC546YHJ,c:\Windows\SysWOW64\windows.applicationmodel.core.dll,Windows\SysWOW64,c,windows.applicationmodel.core.dll,dll,NT AUTHORITY\SYSTEM
NC546YHJ,c:\Windows\SysWOW64\iscsiwmi.dll,Windows\SysWOW64,c,iscsiwmi.dll,dll,NT AUTHORITY\SYSTEM
NC546YHJ,c:\Windows\System32\wbem\silprovider.dll,Windows\System32\wbem,c,silprovider.dll,dll,NT AUTHORITY\SYSTEM
NC546YHJ,c:\Windows\System32\easpoliciesbroker.dll,Windows\System32,c,easpoliciesbroker.dll,dll,NT AUTHORITY\SYSTEM
NC546YHJ,c:\Windows\System32\drivers\windowstrustedrtproxy.sys,Windows\System32\drivers,c,windowstrustedrtproxy.sys,sys,NT AUTHORITY\SYSTEM
NC546YHJ,c:\Windows\System32\drivers\tpm.sys,Windows\System32\drivers,c,tpm.sys,sys,NT AUTHORITY\SYSTEM
NC546YHJ,c:\Windows\System32\lsass.exe,Windows\System32,c,lsass.exe,exe,NT AUTHORITY\SYSTEM
NC546YHJ,c:\Windows\System32\qedit.dll,Windows\System32,c,qedit.dll,dll,NT AUTHORITY\SYSTEM
NC546YHJ,c:\Windows\System32\tscfgwmi.dll,Windows\System32,c,tscfgwmi.dll,dll,NT AUTHORITY\SYSTEM
NC546YHJ,c:\Windows\System32\roamingsecurity.dll,Windows\System32,c,roamingsecurity.dll,dll,NT AUTHORITY\SYSTEM
NC546YHJ,c:\Program Files\McAfee\MSK\mskmisp.dll,Program Files\McAfee\MSK,c,mskmisp.dll,dll,BUILTIN\Administrators
NC546YHJ,c:\Windows\System32\VAN.dll,Windows\System32,c,VAN.dll,dll,NT AUTHORITY\SYSTEM
NC546YHJ,c:\Windows\System32\drivers\basicrender.sys,Windows\System32\drivers,c,basicrender.sys,sys,NT AUTHORITY\SYSTEM
NC546YHJ,c:\Windows\System32\shacctprofile.dll,Windows\System32,c,shacctprofile.dll,dll,NT AUTHORITY\SYSTEM
NC546YHJ,c:\Windows\System32\fundisc.dll,Windows\System32,c,fundisc.dll,dll,NT AUTHORITY\SYSTEM
NC546YHJ,c:\Windows\System32\pmcsnap.dll,Windows\System32,c,pmcsnap.dll,dll,NT AUTHORITY\SYSTEM
NC546YHJ,c:\Windows\System32\windows.applicationmodel.store.dll,Windows\System32,c,windows.applicationmodel.store.dll,dll,NT AUTHORITY\SYSTEM
NC546YHJ,c:\Windows\System32\azroleui.dll,Windows\System32,c,azroleui.dll,dll,NT AUTHORITY\SYSTEM
NC546YHJ,c:\Windows\System32\wbem\WmiApSrv.exe,Windows\System32\wbem,c,WmiApSrv.exe,exe,NT AUTHORITY\SYSTEM
NC546YHJ,c:\Windows\SysWOW64\uiautomationcore.dll,Windows\SysWOW64,c,uiautomationcore.dll,dll,NT AUTHORITY\SYSTEM
NC546YHJ,c:\Windows\System32\fdSSDP.dll,Windows\System32,c,fdSSDP.dll,dll,NT AUTHORITY\SYSTEM
NC546YHJ,c:\Windows\System32\wups2.dll,Windows\System32,c,wups2.dll,dll,NT AUTHORITY\SYSTEM
NC546YHJ,c:\Windows\System32\comsvcs.dll,Windows\System32,c,comsvcs.dll,dll,NT AUTHORITY\SYSTEM
NC546YHJ,c:\Windows\SysWOW64\hlink.dll,Windows\SysWOW64,c,hlink.dll,dll,NT AUTHORITY\SYSTEM
NC546YHJ,c:\Windows\SysWOW64\wlidfdp.dll,Windows\SysWOW64,c,wlidfdp.dll,dll,NT AUTHORITY\SYSTEM
NC546YHJ,c:\Windows\System32\drivers\rspndr.sys,Windows\System32\drivers,c,rspndr.sys,sys,NT AUTHORITY\SYSTEM
NC546YHJ,c:\Windows\System32\applicationframe.dll,Windows\System32,c,applicationframe.dll,dll,NT AUTHORITY\SYSTEM
NC546YHJ,c:\program files\McAfee\MfeAV\mcctxmnu.dll,program files\McAfee\MfeAV,c,mcctxmnu.dll,dll,BUILTIN\Administrators
NC546YHJ,c:\Windows\SysWOW64\onecoreuapcommonproxystub.dll,Windows\SysWOW64,c,onecoreuapcommonproxystub.dll,dll,NT AUTHORITY\SYSTEM
NC546YHJ,c:\Windows\System32\wersvc.dll,Windows\System32,c,wersvc.dll,dll,NT AUTHORITY\SYSTEM
NC546YHJ,c:\Windows\System32\accessibilitycpl.dll,Windows\System32,c,accessibilitycpl.dll,dll,NT AUTHORITY\SYSTEM
NC546YHJ,c:\Windows\System32\msxml6.dll,Windows\System32,c,msxml6.dll,dll,NT AUTHORITY\SYSTEM
NC546YHJ,c:\Windows\System32\eapsimextdesktop.dll,Windows\System32,c,eapsimextdesktop.dll,dll,NT AUTHORITY\SYSTEM
NC546YHJ,c:\Windows\System32\wbem\netswitchteamcim.dll,Windows\System32\wbem,c,netswitchteamcim.dll,dll,NT AUTHORITY\SYSTEM
NC546YHJ,c:\Windows\System32\legacynetux.dll,Windows\System32,c,legacynetux.dll,dll,NT AUTHORITY\SYSTEM
NC546YHJ,c:\Windows\System32\enterpriseappmgmtsvc.dll,Windows\System32,c,enterpriseappmgmtsvc.dll,dll,NT AUTHORITY\SYSTEM
NC546YHJ,c:\Windows\SysWOW64\ksproxy.ax,Windows\SysWOW64,c,ksproxy.ax,ax,NT AUTHORITY\SYSTEM
NC546YHJ,c:\Windows\System32\drivers\elxstor.sys,Windows\System32\drivers,c,elxstor.sys,sys,NT AUTHORITY\SYSTEM
NC546YHJ,c:\Windows\System32\edptask.dll,Windows\System32,c,edptask.dll,dll,NT AUTHORITY\SYSTEM
NC546YHJ,c:\Windows\System32\windows.globalization.fontgroups.dll,Windows\System32,c,windows.globalization.fontgroups.dll,dll,NT AUTHORITY\SYSTEM
NC546YHJ,C:\Windows\System32\ole32.dll,Windows\System32,C,ole32.dll,dll,NT AUTHORITY\SYSTEM
NC546YHJ,c:\Windows\System32\prntvpt.dll,Windows\System32,c,prntvpt.dll,dll,NT AUTHORITY\SYSTEM
NC546YHJ,c:\Windows\System32\msieftp.dll,Windows\System32,c,msieftp.dll,dll,NT AUTHORITY\SYSTEM
NC546YHJ,c:\Windows\System32\mfds.dll,Windows\System32,c,mfds.dll,dll,NT AUTHORITY\SYSTEM
NC546YHJ,c:\Windows\System32\embeddedmodesvcapi.dll,Windows\System32,c,embeddedmodesvcapi.dll,dll,NT AUTHORITY\SYSTEM
NC546YHJ,c:\Windows\System32\wbem\netpeerdistcim.dll,Windows\System32\wbem,c,netpeerdistcim.dll,dll,NT AUTHORITY\SYSTEM
NC546YHJ,c:\Windows\System32\windows.ui.dll,Windows\System32,c,windows.ui.dll,dll,NT AUTHORITY\SYSTEM
NC546YHJ,c:\Windows\System32\panmap.dll,Windows\System32,c,panmap.dll,dll,NT AUTHORITY\SYSTEM
NC546YHJ,c:\Windows\System32\cewmdm.dll,Windows\System32,c,cewmdm.dll,dll,NT AUTHORITY\SYSTEM
NC546YHJ,c:\Windows\System32\sdiagschd.dll,Windows\System32,c,sdiagschd.dll,dll,NT AUTHORITY\SYSTEM
NC546YHJ,c:\Windows\System32\srvsvc.dll,Windows\System32,c,srvsvc.dll,dll,NT AUTHORITY\SYSTEM
NC546YHJ,c:\Windows\SysWOW64\MP4SDECD.DLL,Windows\SysWOW64,c,MP4SDECD.DLL,DLL,NT AUTHORITY\SYSTEM
NC546YHJ,c:\Windows\System32\acpbackgroundmanagerpolicy.dll,Windows\System32,c,acpbackgroundmanagerpolicy.dll,dll,NT AUTHORITY\SYSTEM
NC546YHJ,c:\Windows\System32\deskmon.dll,Windows\System32,c,deskmon.dll,dll,NT AUTHORITY\SYSTEM
NC546YHJ,c:\Windows\System32\iscsiwmiv2.dll,Windows\System32,c,iscsiwmiv2.dll,dll,NT AUTHORITY\SYSTEM
NC546YHJ,c:\Windows\System32\StorSvc.dll,Windows\System32,c,StorSvc.dll,dll,NT AUTHORITY\SYSTEM
NC546YHJ,c:\Windows\System32\facecredentialprovider.dll,Windows\System32,c,facecredentialprovider.dll,dll,NT AUTHORITY\SYSTEM
NC546YHJ,c:\Windows\System32\avifil32.dll,Windows\System32,c,avifil32.dll,dll,NT AUTHORITY\SYSTEM
NC546YHJ,c:\Windows\System32\family.authentication.dll,Windows\System32,c,family.authentication.dll,dll,NT AUTHORITY\SYSTEM
NC546YHJ,c:\Windows\SysWOW64\bthprops.cpl,Windows\SysWOW64,c,bthprops.cpl,cpl,NT AUTHORITY\SYSTEM
NC546YHJ,c:\Windows\SysWOW64\threadpoolwinrt.dll,Windows\SysWOW64,c,threadpoolwinrt.dll,dll,NT AUTHORITY\SYSTEM
NC546YHJ,c:\Windows\System32\firewallapi.dll,Windows\System32,c,firewallapi.dll,dll,NT AUTHORITY\SYSTEM
NC546YHJ,c:\Windows\SysWOW64\msvidc32.dll,Windows\SysWOW64,c,msvidc32.dll,dll,NT AUTHORITY\SYSTEM
NC546YHJ,c:\Windows\SysWOW64\imapi2fs.dll,Windows\SysWOW64,c,imapi2fs.dll,dll,NT AUTHORITY\SYSTEM
NC546YHJ,c:\Windows\System32\smartcardcredentialprovider.dll,Windows\System32,c,smartcardcredentialprovider.dll,dll,NT AUTHORITY\SYSTEM
NC546YHJ,c:\Windows\SysWOW64\windows.internal.bluetooth.dll,Windows\SysWOW64,c,windows.internal.bluetooth.dll,dll,NT AUTHORITY\SYSTEM
NC546YHJ,c:\Windows\System32\wbem\dnsclientpsprovider.dll,Windows\System32\wbem,c,dnsclientpsprovider.dll,dll,NT AUTHORITY\SYSTEM
NC546YHJ,c:\Program Files\Common Files\McAfee\Platform\MSM\McSmtStr.dll,Program Files\Common Files\McAfee\Platform\MSM,c,McSmtStr.dll,dll,BUILTIN\Administrators
NC546YHJ,c:\Windows\System32\winrnr.dll,Windows\System32,c,winrnr.dll,dll,NT AUTHORITY\SYSTEM
NC546YHJ,c:\program files\common files\McAfee\clientanalytics\Legacy\mcclientanalytics.exe,program files\common files\McAfee\clientanalytics\Legacy,c,mcclientanalytics.exe,exe,BUILTIN\Administrators
NC546YHJ,c:\Windows\System32\taskschdps.dll,Windows\System32,c,taskschdps.dll,dll,NT AUTHORITY\SYSTEM
NC546YHJ,c:\Windows\System32\drivers\hyperkbd.sys,Windows\System32\drivers,c,hyperkbd.sys,sys,NT AUTHORITY\SYSTEM
NC546YHJ,c:\Windows\SysWOW64\inkanalysislegacycom.dll,Windows\SysWOW64,c,inkanalysislegacycom.dll,dll,NT AUTHORITY\SYSTEM
NC546YHJ,c:\Windows\System32\netsetupsvc.dll,Windows\System32,c,netsetupsvc.dll,dll,NT AUTHORITY\SYSTEM
NC546YHJ,c:\Windows\SysWOW64\imaadp32.acm,Windows\SysWOW64,c,imaadp32.acm,acm,NT AUTHORITY\SYSTEM
NC546YHJ,c:\Windows\System32\atl.dll,Windows\System32,c,atl.dll,dll,NT AUTHORITY\SYSTEM
